dep_id,url,mrds_id,mas_id,site_name,latitude,longitude,region,country,state,county,com_type,commod1,commod2,commod3,oper_type,dep_type,prod_size,dev_stat,ore,gangue,other_matl,orebody_fm,work_type,model,alteration,conc_proc,names,ore_ctrl,reporter,hrock_unit,hrock_type,arock_unit,arock_type,structure,tectonic,ref,yfp_ba,yr_fst_prd,ylp_ba,yr_lst_prd,dy_ba,disc_yr,prod_yrs,discr,score,chrysotile,amphibole,dist_km,um_class
10001165,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10001165,A011862,,Jade Mountain,67.20952,-158.0535,,United States,Alaska,,N,Jade,Asbestos,,Unknown,,,Past Producer,"Chrysotile, Tremolite, Nephrite, Jade",,,,,18: Serpentine-hosted asbestos,,,,,"J.M. Schmidt, R.L. Elliott, K.R. Leonard",Yukon-Koyukuk Ophiolite,Peridotite,,Peridotite,,,"Anderson, Eskil, 1945, Asbestos and jade occurrences in the Kobuk River region, Alaska: Alaska Territorial Department of Mines Pamphlet 3-R, 48 p.Anderson, Eskil, 1947, Mineral occurrences other than gold deposits in northwestern Alaska: Alaska Territorial Division of Mines Pamphlet 5-R, 48 p.Heide, H.E., Wright, W.S., and Rutledge, F.A., 1949, Investigations of the Kobuk River asbestos deposits, Kobuk district, northwest Alaska: U.S. Bureau of Mines Report of Investigations 4414, 25 p.",,,,,,,,,B,True,True,0.0,major
10001169,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10001169,A011867,,Shungnak Rivers,67.03064,-157.23846,,United States,Alaska,,M,Gold,"Copper, Silver, Jade, Asbestos",,Unknown,,,Past Producer,"Asbestos, Nephrite, Copper, Silver",,,,,119: Placer Au-PGE,,,Shingnek Creek,,"K.R. Leonard, S.W. Nelson, J.M. Schmidt, R.L. Elliott",,Gravel,,,,,"Anderson, Eskil, 1945, Asbestos and jade occurrences in the Kobuk River region, Alaska: Alaska Territorial Department of Mines Pamphlet 3-R, 48 p.Anderson, Eskil, 1947, Mineral occurrences other than gold deposits in northwestern Alaska: Alaska Territorial Division of Mines Pamphlet 5-R, 48 p.Fritts, C.E., 1970, Geology and geochemistry of the Cosmos Hills, Ambler River and Shungnak River Quadrangles, Alaska: Alaska Division of Geological and Geophysical Surveys Geological Report 39, 63 p., 4 sheets, scale 1:63,360.Mayfield, C.F. and Grybeck, D., 1978, Mineral occurrences and resource map of the Ambler river quadrangle, Alaska: U.S. Geological Survey Open-File Report 78-120I, 1 sheet, scale 1:250,000.Reed, I.M., 1931, Report on the placer deposits of the upper Kobuk goldfields: Alaska Territorial Department of Mines Miscellaneous Report 37-1, 33 p.Smith. P.S., 1913, The Noatak-Kobuk region, Alaska: U.S. Geological Survey Bulletin 536, 60 p.",,,,,,,,,B,False,False,23.0,major
10001175,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10001175,A011876,,Dahl Creek Head,67.00843,-156.82845,,United States,Alaska,,N,Asbestos,"Talc-Soapstone, Jade",,Unknown,,,Past Producer,"Chrysotile, Nephrite, Quartz, Talc, Tremolite",,,,,18: Serpentine-hosted asbestos,,,"Asbestos Mountain, Ing-Ink",,"K.R. Leonard, J.M. Schmidt, R.L. Elliott, S.W. Nelson",,Serpentinite,,,,,"Anderson, Eskil, 1945, Asbestos and jade occurrences in the Kobuk River region, Alaska: Alaska Territorial Department of Mines Pamphlet 3-R, 48 p.Anderson, Eskil, 1947, Mineral occurrences other than gold deposits in northwestern Alaska: Alaska Territorial Division of Mines Pamphlet 5-R, 48 p.Fritts, C.E., 1970, Geology and geochemistry of the Cosmos Hills, Ambler River and Shungnak River Quadrangles, Alaska: Alaska Division of Geological and Geophysical Surveys Geological Report 39, 63 p., 4 sheets, scale 1:63,360.Heide, H.E., Wright, W.S., and Rutledge, F.A., 1949, Investigations of the Kobuk River asbestos deposits, Kobuk district, northwest Alaska: U.S. Bureau of Mines Report of Investigations 4414, 25 p.Mayfield, C.F. and Grybeck, D., 1978, Mineral occurrences and resource map of the Ambler river quadrangle, Alaska: U.S. Geological Survey Open-File Report 78-120I, 1 sheet, scale 1:250,000.Reed, I.M., 1931, Report on the placer deposits of the upper Kobuk goldfields: Alaska Territorial Department of Mines Miscellaneous Report 37-1, 57 p",,,,,,,,,B,True,True,46.5,major
10004963,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10004963,AR11158,,Cerro San Antonio,-32.58079,-69.1828,SA,Argentina,Mendoza,,N,Asbestos,,,Unknown,,S,Producer,Serpentine,,,,,,,,,,"Venable, Margaret",,,,,,,"ANGELELLI, V., ET.AL., 1983, LOS YACIMIENTOS MINERALES Y NO METALIFEROS Y ROCAS DE APLICACION DE LA REGION CENTRO CUYO: MINISTERIO DE ECONOMIA, SUBSECRETARIA DE MINERIA, ANALES, VOL. 19,PCIMRI",,,,,,,,,D,True,False,5526.3,major
10004965,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10004965,AR11160,,Uspallata- Villavicencio,-32.63079,-69.24948,SA,Argentina,Mendoza,,N,"Talc-Soapstone, Asbestos",,,Unknown,Replacement,S,Past Producer,Talc,"Actinolite, Calcite, Chlorite, Chrysotile, Graphite",,LENSES,Surface/Underground,20: Ultramafic hosted magnesite,,,,,"Venable, Margaret",,"Phyllite,Schist,Serpentinite",,,N-S Alignment Of Tectonic Elements.,,"ANGELELLI, V., ET.AL., 1983, LOS YACIMIENTOS MINERALES Y NO METALIFEROS Y ROCAS DE APLICACION DE LA REGION CENTRO CUYO: MINISTERIO DE ECONOMIA, SUBSECRETARIA DE MINERIA, ANALES, VOL. 19,P. 254-255, 143-150CIMRIANGELELLI, P. 146-150.",,,,,,,SINCE 1930'S,,B,True,True,5532.5,major
10005569,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10005569,AR16114,,Quebrada Agua Del Gato,-31.43078,-68.16612,SA,Argentina,San Juan,,N,Talc-Soapstone,Asbestos,,Unknown,,S,Producer,"Asbestos, Talc",,,LENSE,,,,,"Don Leon, El Triunfo",,"Venable, Margaret",Crystalline Schists;Serpentinite,Serpentinite,,,"Schistocity N30-48w, Dip 25-40",,"ANGELELLI, V., ET. AL., 1980, LOS YACIMIENTOS MINERALES Y NO METALIFEROS Y ROCAS DE APLICACION DE LA REGION CENTRO CUYO:  MINISTERIO DE ECONOMIA, SUBSECRETARIA DE MINERIA, ANALES, VOL. 19, P. 154-155CIMRIANGELELLI, P. 153.",,,,,,,1953-PRESENT,,C,True,False,5387.4,major
10006136,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10006136,BL20075,,Alto Chapare Mine,-17.081,-65.49945,SA,Bolivia,Cochabamba,,B,Magnesite,,"Talc-Soapstone, Asbestos",Unknown,,S,Past Producer,"Magnesite, Talc","Calcite, Dolomite, Limonite, Quartz",,BLANKET,Unknown,67: Carbonate-hosted magnesite-talc,Metamorphism Of Magnesite-Talc To Asbestos,,"El Limbo, La Cascada, El Puente, Murillo, San Carlos, La Paz, Sal Si Puedes, Magdalena",,"Guerra, Edwin, Long, Keith R.",,"Slate,Quartzite,Siltstone,Sandstone",,,,,"MURILLO, J., AND FLORES, O., 1967, GEOBOL INFORME GE/2-M-2 ARCHIVO MINTEC.TAPIA, OSCAR, 1970, INFORME INTERNO ALTO CHAPARE.GUSTAVSON ASSOC., 1992, COMPENDIUM OF THE ECONOMIC GEOLOGY OF BOLIVIACIMRI",,,,,,1850.0,,,C,False,False,3642.8,major
10006491,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10006491,BL30029,,Unnamed Mine,-17.11989,-65.62806,SA,Bolivia,Cochabamba,,N,Asbestos,,,Unknown,Stockwork,S,Past Producer,Crocidolite,,,,,,Metamorphosed,,,,"Long, Keith R.",Limbo Formation,"Shale,Sandstone",,,,,"AHLFELD, F. AND SCHNEIDER-SCHERBINA, A., 1964, LOS YACIMIENTOS MINERALES Y DE HIDROCARBUROS DE BOLIVIA:  DEPARTAMENTO NACIONAL DE GEOLOGIA BOLETIN 5, P. 317-320CIMRI",,,,,,,1937-,,D,False,True,3648.8,major
10006492,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10006492,BL30030,,Miguilla Mine,-17.09656,-65.54389,SA,Bolivia,Cochabamba,,N,Asbestos,,,Unknown,Stockwork,S,Past Producer,Crocidolite,,,,,,Metamorphosed,,,,"Long, Keith R.",Limbo Formation,"Shale,Sandstone",,,Limbo Fm Shale Thrust Over Ordovician.,,"AHLFELD, F., AND SCHNEIDER-SCHERBINA, A., 1964, LOS YACIMIENTOS MINERALES Y DE HIDROCARBUROS DE BOLIVIA:  DEPARTAMENTO NACIONAL DE GEOLOGIA BOLETIN 5, P. 317-320CIMRI",,,,,,,1937-,,D,False,True,3645.1,major
10006493,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10006493,BL30031,,Silvita Mine,-17.08406,-65.61612,SA,Bolivia,Cochabamba,,N,Asbestos,,,Unknown,Stockwork,S,Past Producer,Crocidolite,,,,,,Metamorphosed,,,,"Long, Keith R.",Limbo Formation,"Shale,Sandstone",,,,,"AHLFELD, F., AND SCHNEIDER-SCHERBINA, A., 1964, LOS YACIMIENTOS MINERALES Y DE HIDROCARBUROS DE BOLIVIA: DEPARTAMENTO NACIONAL DE GEOLOGIA BOLETIN 5, P. 317-320CIMRI",,,,,,,1937-,,D,False,True,3644.3,major
10006494,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10006494,BL30032,,Elena Mine,-17.02267,-65.62278,SA,Bolivia,Cochabamba,,N,Asbestos,,,Unknown,Stockwork,S,Past Producer,Crocidolite,,,,,,Metamorphosed,,,,"Long, Keith R.",Limbo Formation,"Shale,Sandstone",,,,,"AHLFELD, F., AND SCHNEIDER-SCHERBINA, A., 1964, LOS YACIMIENTOS MINERALES Y DE HIDROCARBUROS DE BOLIVIA:  DEPARTAMENTO NACIONAL DE GEOLOGIA BOLETIN 5, P. 317-320CIMRI",,,,,,,1937-,,D,False,True,3636.8,major
10006495,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10006495,BL30033,,Marta Mine,-17.04323,-65.63528,SA,Bolivia,Cochabamba,,N,Asbestos,,,Unknown,Stockwork,S,Past Producer,Crocidolite,,,,,,Metamorphosed,,,,"Long, Keith R.",Limbo Formation,"Shale,Sandstone",,,,,"AHLFELD, F., AND SCHNEIDER-SCHERBINA, A., 1964, LOS YACIMIENTOS MINERALES Y DE HIDROCARBUROS DE BOLIVIA: DEPARTAMENTO NACIONAL DE GEOLOGIA BOLETIN 5, P. 317-320CIMRI",,,,,,,1937-,,D,False,True,3639.5,major
10006496,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10006496,BL30035,,San Francisco Mine,-17.00711,-65.63195,SA,Bolivia,Cochabamba,,N,Asbestos,,,Unknown,Stockwork,S,Past Producer,Crocidolite,,,,,,Metamorphosed,,,,"Long, Keith R.",Limbo Formation,"Shale,Sandstone",,,,,"AHLFELD, F., AND SCHNEIDER-SCHERBINA, A., 1964, LOS YACIMIENTOS MINERALES Y DE HIDROCARBUROS DE BOLIVIA:  DEPARTAMENTO NACIONAL DE GEOLOGIA BOLETIN 5, P. 317-320CIMRI",,,,,,,1937-,,D,False,True,3635.0,major
10006497,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10006497,BL30036,,Filadelfia Mine,-17.00073,-65.63084,SA,Bolivia,Cochabamba,,N,Asbestos,,,Unknown,Stockwork,S,Past Producer,Crocidolite,"Boracite, Chalcopyrite, Danburite, Hematite, Pyrite",,,,,Metamorphosed,,,,"Long, Keith R.",Limbo Formation,"Shale,Evaporite",,,,,"AHLFELD, F., AND SCHNEIDER-SCHERBINA, A., 1964, LOS YACIMIENTOS MINERALES Y DE HIDROCARBUROS DE BOLIVIA: DEPARTAMENTO NACIONAL DE GEOLOGIA BOLETIN 5, PP. 317-320CIMRI",,,,,,,1937-,,D,False,True,3634.2,major
10006863,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10006863,C007624,,French Hill,38.93739,-120.92242,,United States,California,El Dorado,B,Gold,,Asbestos,Unknown,,S,Past Producer,Gold,Quartz,,,Surface/Underground,,,Mechanical And Chemical Weathering Leaving Lag Deposit Of Gold,,,"Mateik, R.; Albers, John P.",,,,,,,"CLARK, W. B., AND CARLSON, D. W., 1956 , MINES AND MINERAL RESOURCES OF EL DORADO CO., CALIF.:  CALIF. JOUR. OF MINES AND GEOL., VOL 52 , NO. 4  , PG 441 , 569 - 570 AND PL 10 .CRAWFORD, J. J., 1894 , EL DORADO COUNTY;  CALIF. MIN. BUR. 12TH REPT. STATE MINERALOGIST, P 110 .LOGAN, C. A., 1938 , MIN. RESOURCES OF EL DORADO CO.:  CALIF. JOUR. OF MINES AND GEOL., VOL. 34 , NO. 3 , PG 261 .",,,,,,,,,C,False,False,5.5,major
10009700,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10009700,D002814,,Buckhorn Mine,34.00008,-110.86459,,United States,Arizona,Gila,N,Asbestos,,,Unknown,,S,Past Producer,Chrysotile,,,,,,,,,,"Hasler, J. William, Orris, Greta J.",Mescal Limestone,Limestone,,Diabase,,,"STEWART, L.A., US BUR MINES I. C. 7706, CHRYSOTILE ASBESTOS DEPOSITS OF ARIZONA.PHILLIPS, K.A., 1987, ARIZONA INDUSTRIAL MINERALS:  ARIZONA DEPARTMENT OF MINES AND MINERAL RESOURCES MINERAL REPORT 4, 185 P.",,,,,,,,,C,True,False,388.4,
10010567,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10010567,D004345,,Tremolite # 1,38.58163,-112.84136,,United States,Utah,Millard,B,Asbestos,,Copper,Unknown,Vein,S,Past Producer,"Chalcopyrite, Malachite, Tremolite",,,TABULAR,Underground,,Marblization,,,Fractures & Proximity To Dike,"Everts, Michael L.",Camb Undiff. Ls,"Diorite,Alluvium",,,"Basin & Range-Western Edge Of Marysvale Volcanic Pile, Local Faults",Cordilleran Hingeline,"EVERTS, M.L., 1979, UT. GEOL. & MINERAL SURVEY:  ON SITE INVESTIGATIONEVERTS, M.L., 1979, GEOLOGIST.",,,,,,,,,B,False,True,349.7,major
10022374,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10022374,DE02567,,Cobb,-41.12263,172.69923,OC,New Zealand,,,N,Asbestos,,,Unknown,,Y,Past Producer,Asbestos,,,,,,,,,,"Jenness, Jane E.",,,,,,,"ATLAS OF MINERAL RESOURCES OF THE ESCAP REGION, VOLUME 4, NEW ZEALAND EXPLANATORY BROCHURE, UNITED NATIONS ECONOMIC AND SOCIAL COMMISSION FOR ASIA AND THE PACIFIC, 1988",,,,,,,,,D,False,False,1459.6,major
10023389,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10023389,I000286,,Continental,45.98496,-71.39166,,Canada,Quebec,,N,Asbestos,,,Unknown,,Y,Past Producer,"Asbestos, Chrysotile",,,,,18: Serpentine-hosted asbestos,Serpentinization,,"Megantic, Par",,"Carbonaro, Marguerite M. (Orris, Greta J.)",,Peridotite,,,,,"CANADA DEPARTMENT OF ENERGY, MINES AND RESOURCES, 1980, CANADIAN MINERAL DEPOSITS NOT BEING MINED IN 1980:  MINERAL POLICY SECTOR INTERNAL REPORT MRI 80/7.  294 P.CANADA DEPARTMENT OF ENERGY, MINES AND RESOURCES, 1984, CANADIAN MINERAL DEPOSITS NOT BEING MINED IN 1985:  CANADA DEPARTMENT OF ENERGY, MINES AND RESOURCES MINERAL BULLETIN 198, 308 P.ORRIS, 1985.",,1886.0,,,,,"1886-1889, 1921-1929",,C,True,False,0.0,major
10023392,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10023392,I000289,,Golden Age,46.2569,-70.81164,,Canada,Quebec,,N,Asbestos,,,Unknown,,Y,Past Producer,"Asbestos, Chrysotile",,,,,18: Serpentine-hosted asbestos,Serpentinization,,,,"Carbonaro, Marguerite M. (Orris, Greta J.)",,Ultramafic Intrusive Rock,,,,,"CANADA DEPARTMENT OF ENERGY, MINES AND RESOURCES, 1980, CANADIAN MINERAL DEPOSITS NOT BEING MINED IN 1980:  MINERAL POLICY SECTOR INTERNAL REPORT MRI 80/7.  294 P",,,,,<,1862.0,,,C,True,False,38.9,major
10023393,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10023393,I000290,,Reeves Mine,48.20556,-82.08287,,Canada,Ontario,,N,Asbestos,,,Unknown,,Y,Past Producer,"Asbestos, Chrysotile",,,,,18: Serpentine-hosted asbestos,Serpentinization,,,,"Carbonaro, Marguerite M. (Orris, Greta J.)",,Dunite,,,,,"CANADA DEPARTMENT OF ENERGY, MINES AND RESOURCES, 1980, CANADIAN MINERAL DEPOSITS NOT BEING MINED IN 1980:  MINERAL POLICY SECTOR INTERNAL REPORT MRI 80/7.  294 P.CANADA DEPARTMENT OF ENERGY, MINES AND RESOURCES, 1984, CANADIAN MINERAL DEPOSITS NOT BEING MINED IN 1985:  CANADA DEPARTMENT OF ENERGY, MINES AND RESOURCES MINERAL BULLETIN 198, 308 P.ONTARIO DEPARTMENT OF MINES IMR 36.",,,,,,,1968-1975,,C,True,False,347.4,major
10023395,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10023395,I000292,,Shimien,29.33219,102.46639,AS,China,Sichuan [Szechwan],,N,Asbestos,,,Unknown,,Y,Producer,"Asbestos, Chrysotile",,,,,18: Serpentine-hosted asbestos,,,,,"Carbonaro, Marguerite M. (Orris, Greta J.)",,,,,,,"WANG, K.P., 1977, MINERAL RESOURCES AND BASIC INDUSTRIES IN THE PEOPLE'S REPUBLIC OF CHINA:  BOULDER, COLORADO, WESTVIEW PRESS, 211 P.ASBESTOS, 1981, V. 62, NO. 7.",,,,,,,,,C,True,False,3744.9,major
10023396,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10023396,I000293,,Windsor,45.95913,-71.32666,,Canada,Quebec,,N,Asbestos,,,Unknown,,Y,Past Producer,"Asbestos, Chrysotile",,,,,18: Serpentine-hosted asbestos,Serpentinization,,Aylmer,,"Carbonaro, Marguerite M. (Orris, Greta J.)",,Dunite,,,,,"CANADA DEPARTMENT OF ENERGY, MINES AND RESOURCES, 1980, CANADIAN MINERAL DEPOSITS NOT BEING MINED IN 1980:  MINERAL POLICY SECTOR INTERNAL REPORT MRI 80/7.  294 P.CANADA DEPARTMENT OF ENERGY, MINES AND RESOURCES, 1984, CANADIAN MINERAL DEPOSITS NOT BEING MINED IN 1985:  CANADA DEPARTMENT OF ENERGY, MINES AND RESOURCES MINERAL BULLETIN 198, 308 P.",,,,,,1914.0,1921-1922,,C,True,False,0.5,major
10023441,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10023441,I000402,,Clinton Creek,64.38311,-140.71934,,Canada,Yukon Territory*,,N,Asbestos,,,Unknown,,Y,Past Producer,Chrysotile,,,,,18: Serpentine-hosted asbestos,,,Bear Creek Zone,,"Orris, Greta J.",,"Serpentinite,Argillite",,,,,"CANADA DEPARTMENT OF ENERGY, MINES AND RESOURCES, 1980, CANADIAN MINERAL DEPOSITS NOT BEING MINED IN 1980:  MINERAL POLICY SECTOR INTERNAL REPORT MRI 80/7. 294 P.ASBESTOS, 1978, V. 60, NO. 5.",,,,,,,,,C,True,False,0.6,major
10023658,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10023658,I001057,,Allamoore Talc District,31.15017,-105.06719,,United States,Texas,Hudspeth,N,Talc-Soapstone,,Asbestos,Unknown,Metamorphic,L,Producer,,"Dolomite, Quartz",,"TABULAR, LENSE",,67: Carbonate-hosted magnesite-talc,Host Rocks Metamorphosed To Talcose Phyllite In Lprot.,Greenschist Grade Metamorphism,"Mines and Prospects Include All Described In Individual Records:, Buck Springs, Milwhite Co., Escondido, Glen Ray Corp., Rossman., Texas Talc Co., Southern Clay Products, Section 18, Southwestern, Lone Star Mining Co.",,"Orris, Greta J., Long, Keith R.",Allamoore Formation; Carrizo Mountain Group,"Limestone,Dolomite",Allamoore Formation,"Chert,Basalt","Mprot-Lprot Strike-Slip And Block Faults, Eastern Margin Of District Is Cut Off By The Ltert-Quat Salt Basin Rift Graben",Passive Continental Margin (Mprot); Rio Grande Intracontinental Rift (Today),"BOURBON, W.B., 1982, THE ORIGIN OF TALC IN THE ALLAMOORE DISTRICT, IN INDUSTRIAL ROCKS AND MINERALS OF THE SOUTHWEST: NEW MEXICO BUREAU OF MINES AND MINERAL RESOURCES CIRCULAR 182, P. 77-84.KING, P.B., AND FLAWN, P.T., 1953, GEOLOGY AND MINERAL DEPOSITS OF PRE-CAMBRIAN ROCKS OF THE VAN HORN AREA, TEXAS: UNIVERSITY OF TEXAS, AUSTIN, BUREAU OF ECONOMIC GEOLOGY PUBLICATION 5301, 218 P.FLAWN, P.T., 1958, TEXAS MINERS BOOST TALC OUTPUT: ENGINEERING AND MINING JOURNAL, V. 159, P. 104-105.CHIDCHESTER, A.H., ENGEL, A.E.J., AND WRIGHT, L.A., 1964, TALC RESOURCES OF THE UNITED STATES: USGS BULLETIN 1167, P. 45-47.HARBEN, P.W., AND BATES, R.L., 1990, TALC, IN INDUSTRIAL MINERALS, GEOLOGY AND WORLD DEPOSITS: LONDON, INDUSTRIAL MINERALS DIVISION, METAL BULLETIN, P. 274-281.KYLE, J.R., AND CLARK, K.F., 1990, GEOLOGY OF THE ALLAMOORE TALC DISTRICT, WEST TEXAS, IN KYLE, J.R., ED., INDUSTRIAL MINERAL RESOURCES OF THE DELEWARE BASIN, TEXAS AND NEW MEXICO: SOCIETY OF ECONOMIC GEOLOGISTS GUIDEBOOK SERIES, V. 8, P. 181-190.CIMRIUSBM MINERALS YEARBOOKS 1958-1988; CHIDCHESTER AND OTHERS (1984)",,1952.0,>,1992.0,,,1952-,,B,False,False,780.1,
10023888,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10023888,I007026,,Sul De Jacui,-21.01415,-46.73233,SA,Brazil,Minas Gerais,,N,Asbestos,,,Unknown,,S,Past Producer,,,,,,,,,,,"Carbonaro, Marguerite M.",C. Campos Gerais,Serpentinite,,,,,"CESAR, P. DE A.B., 1984, PRINCIPAIS DEPOSITOS MINERAIS: CONCEITOS, METODOLOGIA E LISTAGEM (CAPITULO IX), IN SCHOBBENHAUSS, C.D., DE A. CAMPOS, G.R. DERZE, AND H.E. ASMUS, EDS., GEOLOGICO DO BRAZIL, TEXTO EXPLICATIVO DO MAPA GEOLOGICO DO BRAZIL E DA AREA OCEANICA ADJACENTE INCLUINDO DEPOSITOS MINERAIS, DEPARTAMENTO NACIONAL DA PRODUCAO MINERAL, BRASILIA, P. 359-419, ESCALA 1:2,500,000CIMRI",,,,,,,,,D,True,False,4351.6,major
10025778,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10025778,K001722,,Newdale Olivine Deposit,35.91342,-82.18652,,United States,North Carolina,Yancey,B,Olivine,,"Asbestos, Chromium",Unknown,,S,Producer,"Chromite, Olivine",,,,,,Serpentinization,,,,"Fagan, James M.",,Gneiss,,,,,"HUNTER, C.E., 1941, FORSTERITE OLIVINE DEPOSITS OF NORTH CAROLINA AND GEORGIA: NORTH CAROLINA DIV. MINERAL RESOURCES BULL. 41 117 P.LARRABEE, D.M. AND SWEENEY, J.W., 1968, OLIVINE IN MINERAL RESOURCES OF THE APPALACHIAN REGION: U.S. GEOLOGICAL SURVEY PROF. PAPER 580, P. 326-327.BROBST, D.A. 1962, GEOLOGY OF THE SPRUCE PINE DISTRICT AVERY, MITCHELL, AND YANCEY COUNTIES NORTH CAROLINA: U.S. GEOLOGICAL SURVEY BULL. 1122.A. 26P.1941 GEOLMAP TENN. VALLEY AUTHORITY, REPORT1962 GEOLMAP BROBST-MAP-REPORTHUNTER, C.E., 1941, N.C. DIV. MIN. RES. BULL. 41",,,,,,,,,C,False,False,0.0,major
10025783,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10025783,K001729,,Frank Olivine Deposit,36.06787,-82.00456,,United States,North Carolina,Avery,B,"Talc-Soapstone, Asbestos, Vermiculite",,"Chromium, Olivine",Unknown,,S,Past Producer,"Chromite, Olivine, Talc, Vermiculite",,,,,,Serpentinization,,,,"Fagan, James M.",,Gneiss,,Pegmatite,,,"HUNTER, C.E., 1941, FORSTERITE OLIVINE DEPOSITS OF NORTH CAROLINA AND GEORGIA: NORTH CAROLINA DIV. MINERAL RESOURCES BULL. 41. 117 P.LARRABEE, D.M. AND SWEENEY, J.W., 1968, OLIVINE IN MINERAL RESOURCES OF THE APPALACHIAN REGION: U.S. GEOLOGICAL SURVEY PROF. PAPER 580, P. 326-327.BROBST, D.A. 1962, GEOLOGY OF THE SPRUCE PINE DISTRICT AVERY, MITCHELL, AND YANCEY COUNTIES NORTH CAROLINA: U.S. GEOLOGICAL SURVEY BULL. 1122.A. 26P.1941 GEOLMAP TENN. VALLEY AUTHORITY, REPORHUNTER, C.E., 1941, N.C. DIV. MIN. RES. BULL. 41",,,,,,,,,B,False,False,0.1,major
10025906,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10025906,K001883,,Addie Olivine Deposit,35.39871,-83.15849,,United States,North Carolina,Jackson,B,"Olivine, Talc-Soapstone","Chromium, Vermiculite","Nickel, Asbestos, Palladium, Rhodium, Platinum",Unknown,,U,Producer,"Asbestos, Chromite, Olivine, Talc, Vermiculite",Chlorite,,RING STRUCTURE,,16: Podiform chromite (major),Serpentinization,"Magmatic Segregation Of Chromite, Ni, And Pgm.  Alteration Of The Ultramafic Body Formed Talc, Asbestos, And Vermiculite",,Magmatic Crystallization Processes,"Fagan, James M., Peterson, Jocelyn A.",Webster-Addie Dunite Body;Webster-Addie Dunite Body,Dunite,Tallulah Falls Formation;Tallulah Falls Formation;Tallulah Falls Formation,Gneiss,"East Of Brevard Fault Zone, Small Faults",Blue Ridge Province,"LIPIN, 1984HUNTER, C.E., 1941, FORSTERITE OLIVINE DEPOSITS OF NORTH CAROLINA AND GEORGIA:  NORTH CAROLINA DIVISION OF MINERAL RESOURCES BULLETIN 41, P. 80-87.LARRABEE, D.M., AND SWEENEY, J.W., 1968, OLIVINE, IN MINERAL RESOURCES OF THE APPALACHIAN REGION:  U.S. GEOLOGICAL SURVEY PROFESSIONAL PAPER 580, P. 326-327.HUNTER, C.E., AND OTHERS, 1942, CHROMITE DEPOSITS OF NORTH CAROLINA:  NORTH CAROLINA DIVISION OF MINERAL RESOURCES BULLETIN 42, P. 12-14.MURDOCK, T.G., AND HUNTER, C.E., 1946, THE VERMICULITE DEPOSITS OF NORTH CAROLINA:  NORTH CAROLINA DIVISION OF MINERAL RESOURCES BULLETIN 50, P. 22.LIPIN, B.R., 1984, CHROMITE FROM THE BLUE RIDGE PROVINCE OF NORTH CAROLINA:  AMERICAN JOURNAL OF SCIENCE, V. 284, P. 507-529.1941 GEOLMAP TENNESSEE VALLEY AUTHORITY, REPORHUNTER, 1941",,,,,,,,,B,True,False,0.0,major
